ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate      
3313,Indiana,06-17-2020,41013,2475,29671.0,8867.0,609.2047807713919,371182.0,6526.0,6.034671933289446,5513.516420068924,15.912027893594713
3314,Iowa,06-17-2020,24460,675,15289.0,8496.0,775.2601368590871,235131.0,,2.7596075224856906,7452.4812444731815,
3315,Kansas,06-17-2020,11644,247,696.0,10701.0,399.6822862211214,142124.0,1011.0,2.1212641703881827,4878.430543360585,8.682583304706286
3316,Kentucky,06-17-2020,12995,518,3444.0,9033.0,290.86730385146814,299869.0,2455.0,3.986148518661024,6711.972877155513,18.89188149288188
3317,Louisiana,06-17-2020,48634,3062,37017.0,8555.0,1046.1638007620902,545221.0,,6.296006908746968,11728.224567489975,
3318,Maine,06-17-2020,2836,102,2275.0,459.0,210.9786253953989,74018.0,323.0,3.5966149506346965,5506.423093976247,11.389280677009873
3319,Maryland,06-17-2020,62969,2996,4596.0,55377.0,1041.5536383004062,441343.0,10309.0,4.757896742841716,7300.138280557358,16.371547904524448
3320,Massachusetts,06-17-2020,106151,7733,,98418.0,1540.0936350698723,732046.0,10925.0,7.284905464856666,10620.902159926518,10.291942610055488
3321,Michigan,06-17-2020,66497,6036,44964.0,15497.0,665.8451202415333,849885.0,,9.077101222611546,8510.034738657017,
3322,Minnesota,06-17-2020,31296,1357,27404.0,2535.0,554.9298252084533,448587.0,3689.0,4.336017382413088,7954.189209508706,11.787448875255626
3323,Mississippi,06-17-2020,20641,938,15323.0,4380.0,693.5472652746887,244389.0,2767.0,4.5443534712465485,8211.584836646283,13.405358267525802
3324,Missouri,06-17-2020,17069,909,,16160.0,278.1132422245931,285002.0,,5.325443786982248,4643.671583601469,
3325,Montana,06-17-2020,630,20,538.0,72.0,58.94582410940346,65515.0,78.0,3.1746031746031744,6129.897883377091,12.38095238095238
3326,Nebraska,06-17-2020,17231,234,10529.0,6468.0,890.7634790592264,142387.0,1116.0,1.3580175265509835,7360.7532640477075,6.476698972781612
3327,Nevada,06-17-2020,11854,473,640.0,10741.0,384.8506374352468,227610.0,,3.9902142736628985,7389.560788479544,
3328,New Hampshire,06-17-2020,5436,330,4067.0,1039.0,399.79083790599617,100086.0,521.0,6.070640176600442,7360.828882019781,9.584253127299483
3329,New Jersey,06-17-2020,167703,12835,28966.0,125902.0,1888.0816555376543,1147841.0,19010.0,7.653411089843353,12922.950308426189,11.335515762985757
3330,New Mexico,06-17-2020,10065,452,4217.0,5396.0,480.0105301862956,271553.0,1698.0,4.490809736711376,12950.650720683469,16.870342771982113
3331,New York,06-17-2020,385142,30939,69085.0,285118.0,1979.802052693592,3111119.0,89995.0,8.033141023310883,15992.542445056717,23.3667063057262
3332,North Carolina,06-17-2020,46934,1181,29219.0,16534.0,447.4983228585888,667422.0,,2.516299484382324,6363.621801656051,
3333,North Dakota,06-17-2020,3166,74,2756.0,336.0,415.45176114279417,89674.0,201.0,2.337334175615919,11767.284026758976,6.348704990524322
3334,Ohio,06-17-2020,42422,2611,,39811.0,362.91930088715134,584563.0,7051.0,6.154825326481543,5000.923937685536,16.6210928291924
3335,Oklahoma,06-17-2020,8904,364,6898.0,1642.0,225.02060288033448,265432.0,1146.0,4.088050314465409,6707.959194040088,12.870619946091646
3336,Oregon,06-17-2020,6218,183,2457.0,3578.0,147.4250291092119,184350.0,929.0,2.943068510775169,4370.827294352398,14.94049533612094
3337,Pennsylvania,06-17-2020,84289,6319,59863.0,18107.0,658.4055024574698,612831.0,,7.496826394903248,4786.998332837186,
3338,Rhode Island,06-17-2020,16213,876,1489.0,13848.0,1530.4509038939511,206470.0,1898.0,5.403071609202493,19490.051077961147,11.706655153272063
3339,South Carolina,06-17-2020,20556,617,9734.0,10205.0,399.24532611444334,272754.0,2055.0,3.001556723097879,5297.517011043923,9.997081144191476
3340,South Dakota,06-17-2020,6050,78,5143.0,829.0,683.8793252541375,68988.0,570.0,1.2892561983471074,7798.25899018718,9.421487603305783
3341,Tennessee,06-17-2020,32114,498,21282.0,10334.0,470.2472070560803,644573.0,2180.0,1.5507255402628135,9438.520676146192,6.788316622034004
3342,Texas,06-17-2020,97699,2089,62368.0,33242.0,336.94096068334665,1369638.0,,2.1381999815760646,4723.56056365385,
3343,Utah,06-17-2020,15344,149,8552.0,6643.0,478.6088900727957,278692.0,1102.0,0.9710636079249216,8692.939832649086,7.181960375391033
3344,Vermont,06-17-2020,1130,55,915.0,160.0,181.09293593316548,53663.0,,4.867256637168142,8599.991346001292,
3345,Virginia,06-17-2020,55775,1583,7429.0,46763.0,653.4459123106632,494341.0,8367.0,2.8381891528462573,5791.575181310006,15.0013446884805
3346,Washington,06-17-2020,26784,1226,,25558.0,351.73179715066254,480026.0,3915.0,4.577359617682198,6303.778661105284,14.616935483870966
3347,West Virginia,06-17-2020,2376,88,1654.0,634.0,132.5784101415788,141370.0,,3.703703703703704,7888.303805435603,
3348,Wisconsin,06-17-2020,23456,713,17613.0,5130.0,402.8555755204782,447190.0,3128.0,3.039733969986357,7680.4649052269215,13.335607094133696
3349,Wyoming,06-17-2020,1114,18,862.0,234.0,192.48080807382686,35069.0,97.0,1.615798922800718,6059.344217541326,8.707360861759426
3350,Alabama,06-18-2020,28206,810,15974.0,11422.0,575.2587348835502,322534.0,2373.0,2.8717294192724947,6578.050797593809,8.413103594979791
3351,Alaska,06-18-2020,707,12,449.0,246.0,96.64477236533638,81185.0,,1.6973125884016973,11097.745183139796,
3352,Arizona,06-18-2020,43445,1283,6863.0,35299.0,596.8771694242267,379732.0,3956.0,2.9531591667625734,5217.018328917033,9.105765910921855
3353,Arkansas,06-18-2020,13928,208,9376.0,4344.0,461.5276538834199,228434.0,1074.0,1.4933946008041357,7569.543946525354,7.711085582998277
3354,California,06-18-2020,167086,5355,,161731.0,422.871676949181,3074530.0,,3.2049363800677497,7781.212411156923,
3355,Colorado,06-18-2020,29886,1638,4253.0,23995.0,518.9680513223735,262216.0,5294.0,5.480827143143947,4553.360320737051,17.713979789868166
3356,Connecticut,06-18-2020,45440,4226,7842.0,33372.0,1274.511701302027,372585.0,10099.0,9.300176056338028,10450.350841320771,22.224911971830984
3357,Delaware,06-18-2020,10499,431,6350.0,3718.0,1078.1873225956188,88684.0,,4.105152871702066,9107.340176880642,
3358,Florida,06-18-2020,85926,3061,,82865.0,400.0700818712884,1511312.0,12862.0,3.5623676186486044,7036.644503096391,14.96869399250518
3359,Georgia,06-18-2020,60912,2605,,58307.0,573.6985330621187,663204.0,9663.0,4.276661413186237,6246.374473353845,15.863869188337276
3360,Hawaii,06-18-2020,762,17,639.0,106.0,53.81842426434028,64374.0,95.0,2.230971128608924,4546.597432536274,12.46719160104987
3361,Idaho,06-18-2020,3743,89,3013.0,641.0,209.44957234347942,68012.0,275.0,2.3777718407694364,3805.7932979494312,7.347047822602191
3362,Illinois,06-18-2020,134778,6537,,128241.0,1063.6040392300363,1284693.0,,4.850198103548056,10138.187715877615,
3363,Indiana,06-18-2020,41438,2491,30175.0,8772.0,615.5177067175027,384722.0,6589.0,6.011390511125055,5714.638813740314,15.90086394130991
3364,Iowa,06-18-2020,24861,680,15604.0,8577.0,787.9698390210042,240931.0,,2.735207755118459,7636.312348062008,
3365,Kansas,06-18-2020,11753,251,696.0,10806.0,403.4237298142252,142124.0,1011.0,2.1356249468220883,4878.430543360585,8.60205904875351
3366,Kentucky,06-18-2020,13197,520,3506.0,9171.0,295.38867325339163,306380.0,2482.0,3.9402894597256948,6857.708699808602,18.80730469045995
3367,Louisiana,06-18-2020,48634,3062,37017.0,8555.0,1046.1638007620902,545221.0,,6.296006908746968,11728.224567489975,
3368,Maine,06-18-2020,2878,102,2300.0,476.0,214.10313254159317,74060.0,323.0,3.5441278665740095,5509.547601122442,11.223071577484362
3369,Maryland,06-18-2020,63229,3016,4640.0,55573.0,1045.8542297971444,447608.0,10357.0,4.7699631498204935,7403.76599489222,16.380142023438612
3370,Massachusetts,06-18-2020,106422,7769,,98653.0,1544.0254432968688,741260.0,10985.0,7.3001822931348785,10754.583639644408,10.32211384864032
3371,Michigan,06-18-2020,66798,6061,44964.0,15773.0,668.8590814908034,850186.0,,9.073624958831102,8513.048699906287,
3372,Minnesota,06-18-2020,31675,1376,27566.0,2733.0,561.6501218519221,460879.0,3718.0,4.344119968429362,8172.146693259418,11.7379636937648
3373,Mississippi,06-18-2020,20641,938,15323.0,4380.0,693.5472652746887,238715.0,2767.0,4.5443534712465485,8020.9357797610255,13.405358267525802
3374,Missouri,06-18-2020,17371,945,,16426.0,283.0338702140376,297342.0,,5.440101318289104,4844.7330054218155,
3375,Montana,06-18-2020,655,20,545.0,90.0,61.28494411374486,66870.0,81.0,3.053435114503817,6256.678187612395,12.36641221374046
3376,Nebraska,06-18-2020,17414,239,10761.0,6414.0,900.2237377016638,144813.0,1141.0,1.3724589410818882,7486.166310313026,6.552199379809348
3377,Nevada,06-18-2020,12169,475,641.0,11053.0,395.0773921840323,230796.0,,3.903360999260416,7492.997107938689,
3378,New Hampshire,06-18-2020,5450,331,4104.0,1015.0,400.82046846719635,101984.0,531.0,6.073394495412844,7500.417368102487,9.743119266055047
3379,New Jersey,06-18-2020,168107,12869,29101.0,126137.0,1892.6300833465618,1171734.0,19010.0,7.655243386652549,13191.949282778234,11.308273896982277
3380,New Mexico,06-18-2020,10153,456,4351.0,5346.0,484.2073435649736,275897.0,1715.0,4.491283364522801,13157.820690194576,16.891559145080272
3381,New York,06-18-2020,385760,30974,69243.0,285543.0,1982.9788489624084,3179660.0,89995.0,8.029344670261302,16344.873825414275,23.329272086271253
3382,North Carolina,06-18-2020,48167,1188,29219.0,17760.0,459.25452160756913,693678.0,,2.4705711379160005,6613.963046062559,
3383,North Dakota,06-18-2020,3193,75,2809.0,309.0,418.9947799522872,90654.0,208.0,2.348888192922017,11895.882487251694,6.514249921703727
3384,Ohio,06-18-2020,43122,2633,,40489.0,368.9077858859964,600024.0,7104.0,6.105932006864245,5133.192461352885,16.474189508835398
3385,Oklahoma,06-18-2020,9355,366,6898.0,2091.0,236.4182097872337,269103.0,1146.0,3.9123463388562265,6800.732176202454,12.25013361838589
3386,Oregon,06-18-2020,6366,187,2502.0,3677.0,150.93401983101361,189136.0,933.0,2.9374803644360665,4484.300467288501,14.655984919886901
3387,Pennsylvania,06-18-2020,84683,6361,60979.0,17343.0,661.4831492200157,624068.0,,7.511543048781927,4874.7737558593435,
3388,Rhode Island,06-18-2020,16269,885,1502.0,13882.0,1535.7371094461664,211593.0,1911.0,5.4397934722478345,19973.6444894611,11.746265904480914
3389,South Carolina,06-18-2020,21533,621,9734.0,11178.0,418.2209382770144,280523.0,2055.0,2.8839455719128777,5448.4090590388205,9.543491385315562
3390,South Dakota,06-18-2020,6109,78,5221.0,810.0,690.5485616491777,70353.0,585.0,1.2768047143558685,7952.555730513112,9.576035357669014
3391,Tennessee,06-18-2020,32770,508,21949.0,10313.0,479.8530539710952,652394.0,2209.0,1.550198352151358,9553.044043100968,6.7409215746109235
3392,Texas,06-18-2020,101259,2129,63812.0,35318.0,349.21856659571745,1407741.0,,2.1025291579020142,4854.968883338982,
3393,Utah,06-18-2020,15839,152,8786.0,6901.0,494.04889271787084,282685.0,1120.0,0.9596565439737356,8817.48918731936,7.071153481911737
3394,Vermont,06-18-2020,1135,56,917.0,162.0,181.89423210986087,54745.0,,4.933920704845815,8773.391838638181,
3395,Virginia,06-18-2020,56238,1586,7493.0,47159.0,658.8703041959136,502068.0,8350.0,2.820157189089228,5882.102775472704,14.847611934990576
3396,Washington,06-18-2020,27192,1245,,25947.0,357.08971879184645,435016.0,3938.0,4.578552515445719,5712.700099659969,14.482200647249194
3397,West Virginia,06-18-2020,2418,88,1665.0,665.0,134.9219678966067,144429.0,,3.639371381306865,8058.9929285934695,
3398,Wisconsin,06-18-2020,23876,719,18055.0,5102.0,410.0690535951116,457789.0,3160.0,3.0113921929971514,7862.502176924632,13.235047746691238
3399,Wyoming,06-18-2020,1144,18,870.0,256.0,197.66431277958532,36154.0,97.0,1.573426573426573,6246.814304399586,8.479020979020977
3400,Alabama,06-19-2020,29002,822,15974.0,12206.0,591.4930805180716,331325.0,2416.0,2.834287290531688,6757.342421303702,8.33045996827805
3401,Alaska,06-19-2020,720,12,457.0,251.0,98.42183324334115,83631.0,,1.6666666666666667,11432.106022185922,
3402,Arizona,06-19-2020,46910,1321,7018.0,38571.0,644.4817129172627,392216.0,4049.0,2.8160306970795137,5388.53207234187,8.631421871669152
3403,Arkansas,06-19-2020,14631,214,9712.0,4705.0,484.82273865367006,234772.0,1100.0,1.4626478026108949,7779.564212917738,7.5182830975326365
3404,California,06-19-2020,170862,5426,,165436.0,432.4282134163902,3155702.0,,3.1756622303379336,7986.6475748529765,
3405,Colorado,06-19-2020,30172,1643,4280.0,24249.0,523.9344189419345,264446.0,5308.0,5.445446108975209,4592.084096232229,17.59246983958637
3406,Connecticut,06-19-2020,45557,4238,7842.0,33477.0,1277.7933445470167,379878.0,10099.0,9.302631867770048,10654.9066035918,22.167833702833814
3407,Delaware,06-19-2020,10611,433,6395.0,3783.0,1089.6890827757034,90434.0,,4.080671001790595,9287.055179694464,
3408,Florida,06-19-2020,89748,3104,,86644.0,417.86525274985917,1532871.0,13062.0,3.4585728929892587,7137.022862324834,14.554084770691269
3409,Georgia,06-19-2020,62009,2636,,59373.0,584.0306070503171,670306.0,9772.0,4.2509958231869565,6313.264527560031,15.759002725410829
3410,Hawaii,06-19-2020,789,17,640.0,132.0,55.72537630520272,65744.0,95.0,2.1546261089987326,4643.3575916467025,12.040557667934095
3411,Idaho,06-19-2020,3871,89,3088.0,694.0,216.61215456628605,69545.0,278.0,2.299147507104108,3891.5764116022638,7.181606819943168
3412,Illinois,06-19-2020,135470,6580,,128890.0,1069.0649749550598,1312003.0,,4.857163947737506,10353.705280401291,
3413,Indiana,06-19-2020,41746,2516,30760.0,8470.0,620.0927212855078,392887.0,6731.0,6.026924735303981,5835.921261622654,16.12370047429694
3414,Iowa,06-19-2020,25274,681,15816.0,8777.0,801.0598813972432,246649.0,,2.6944686238822504,7817.544460186304,
3415,Kansas,06-19-2020,12021,253,715.0,11053.0,412.62287552938005,147649.0,1035.0,2.104650195491224,5068.077110809202,8.609932617918643
3416,Kentucky,06-19-2020,13454,522,3516.0,9416.0,301.1411085815816,311227.0,2494.0,3.8798870224468565,6966.199182437927,18.53723799613498
3417,Louisiana,06-19-2020,48515,3084,37017.0,8414.0,1043.6039970796728,590909.0,,6.356796866948367,12711.017093895749,
3418,Maine,06-19-2020,2913,102,2323.0,488.0,216.70688849675494,77161.0,328.0,3.501544799176107,5740.2403787497815,11.259869550291796
3419,Maryland,06-19-2020,63548,3030,4685.0,55833.0,1051.1307247489117,453669.0,10447.0,4.7680493485239515,7504.019398975797,16.439541763706178
3420,Massachusetts,06-19-2020,106650,7799,,98851.0,1547.3333852738256,750807.0,11036.0,7.3127051101734635,10893.096455670748,10.347866854195967
3421,Michigan,06-19-2020,67097,6067,44964.0,16066.0,671.8530164194801,879928.0,,9.042133031283068,8810.860113447103,
3422,Minnesota,06-19-2020,32031,1393,27709.0,2929.0,567.9625904668958,475152.0,3748.0,4.348911991508227,8425.23058242098,11.701164496893634
3423,Mississippi,06-19-2020,20641,938,15323.0,4380.0,693.5472652746887,238715.0,2767.0,4.5443534712465485,8020.9357797610255,13.405358267525802
3424,Missouri,06-19-2020,17667,958,,16709.0,287.8567373824997,306284.0,,5.422539197373633,4990.429215625829,
3425,Montana,06-19-2020,666,20,546.0,100.0,62.314156915655076,68422.0,82.0,3.003003003003003,6401.89075748191,12.312312312312311
3426,Nebraska,06-19-2020,17588,244,11066.0,6278.0,909.2187377223421,147846.0,1166.0,1.3873095292244713,7642.9584658458825,6.629520127359562
3427,Nevada,06-19-2020,12524,479,652.0,11393.0,406.602782456473,234360.0,,3.824656659214309,7608.705533096376,
3428,New Hampshire,06-19-2020,5486,337,4140.0,1009.0,403.46808991028234,103725.0,533.0,6.142909223477943,7628.459282891732,9.71563981042654
3429,New Jersey,06-19-2020,168496,12902,29209.0,126385.0,1897.0096338853366,1194343.0,19267.0,7.6571550659956324,13446.49236280692,11.434692811698794
3430,New Mexico,06-19-2020,10260,464,4439.0,5357.0,489.31028710495707,280175.0,1726.0,4.522417153996102,13361.84304967167,16.82261208576998
3431,New York,06-19-2020,386556,31015,69377.0,286164.0,1987.070644803797,3258963.0,89995.0,8.02341704694792,16752.526696783174,23.28123221473732
3432,North Carolina,06-19-2020,49785,1202,29219.0,19364.0,459.25452160756913,712313.0,,2.4705711379160005,6791.640875492608,
3433,North Dakota,06-19-2020,3226,76,2840.0,310.0,423.3251362750012,92606.0,210.0,2.355858648481091,12152.029624886165,6.509609423434593
3434,Ohio,06-19-2020,43731,2667,,41064.0,374.1177678349916,616036.0,7167.0,6.098648555944296,5270.174778212179,16.388831721204642
3435,Oklahoma,06-19-2020,9707,367,7212.0,2128.0,245.3139029828624,274578.0,1209.0,3.780776759039868,6939.095585992417,12.454929432368393
3436,Oregon,06-19-2020,6572,188,2533.0,3851.0,155.8181555654134,193917.0,946.0,2.8606208155812536,4597.655093240759,14.39440048691418
3437,Pennsylvania,06-19-2020,85199,6399,62186.0,16614.0,665.5137728988833,637218.0,,7.510651533468701,4977.4921693808665,
3438,Rhode Island,06-19-2020,16337,894,1515.0,13928.0,1542.1560733309989,214589.0,1922.0,5.472240925506519,20256.4564865046,11.764705882352944
3439,South Carolina,06-19-2020,22608,639,10790.0,11179.0,439.09993835353833,288300.0,2294.0,2.8264331210191083,5599.456485638938,10.146850672328377
3440,South Dakota,06-19-2020,6158,81,5276.0,801.0,696.0874189942115,71193.0,589.0,1.3153621305618708,8047.507570713687,9.564793764209158
3441,Tennessee,06-19-2020,34017,515,22531.0,10971.0,498.11294894521654,661689.0,2238.0,1.5139489078989916,9689.15127949588,6.5790634094717335
3442,Texas,06-19-2020,105394,2158,65329.0,37907.0,363.47921278887856,1423914.0,,2.047554889272634,4910.745771097626,
3443,Utah,06-19-2020,16425,155,9113.0,7157.0,512.3273604956771,287358.0,1145.0,0.9436834094368342,8963.249050673776,6.971080669710807
3444,Vermont,06-19-2020,1144,56,918.0,170.0,183.33656522791267,55887.0,,4.895104895104895,8956.407885395416,
3445,Virginia,06-19-2020,56793,1602,7563.0,47628.0,665.3725450086866,512411.0,8425.0,2.8207701653372776,6003.278769574527,14.834574683499728
3446,Washington,06-19-2020,27601,1255,,26346.0,362.4607725939157,446899.0,3959.0,4.546936705191841,5868.749567459451,14.343683199884062
3447,West Virginia,06-19-2020,2468,88,1665.0,715.0,137.71191760497325,146014.0,,3.5656401944894647,8147.434334348689,
3448,Wisconsin,06-19-2020,24154,730,18055.0,5369.0,414.8436890826071,468905.0,3177.0,3.0222737434793414,8053.418896633264,13.153100935662833
3449,Wyoming,06-19-2020,1173,20,889.0,264.0,202.67503399515167,36474.0,98.0,1.7050298380221651,6302.10502126101,8.35464620630861
3450,Alabama,06-20-2020,29549,838,15974.0,12737.0,602.6490944151608,339523.0,2443.0,2.8359673762225457,6924.539865414013,8.267623269823005
3451,Alaska,06-20-2020,741,12,464.0,265.0,101.29247004627192,86918.0,,1.6194331983805668,11881.429030339898,
3452,Arizona,06-20-2020,50127,1346,7196.0,41585.0,688.6790625325865,405280.0,4140.0,2.685179643704989,5568.0142530613575,8.259022083906876
3453,Arkansas,06-20-2020,15142,224,10082.0,4836.0,501.75558121070816,242234.0,1100.0,1.4793290186236956,8026.8301055999655,7.264562145027077
